Date,IB_USD_TND,IB_EUR_TND,IB_GBP_TND,IB_JPY_TND,FIX_USD_Bid,FIX_USD_Ask,FIX_USD_Mid,FIX_EUR_Bid,FIX_EUR_Ask,FIX_EUR_Mid,EUR_USD,GBP_USD,USD_JPY,SPREAD_USD,SPREAD_EUR,ret_EUR_USD,ret_GBP_USD,ret_USD_JPY,ret_FIX_USD
2020-08-14,2.7492,3.2406,3.5914,25.6893,2.7409,2.7436,2.74225,3.2359,3.2391,3.2375,1.1841,1.3084,106.59,0.006950000000000234,0.0031000000000003247,0.0024521214671434366,0.001606303171711232,-0.0030911925696726072,
2020-08-17,2.7411,3.2444,3.5806,25.7272,2.7367,2.7394,2.7411,3.2413,3.2446,3.2444,1.1869,1.3102,105.99,0.0,0.0,0.0023618737255484967,0.001374780633547179,-0.005644948661881699,-0.0004194516187590036
2020-08-18,2.7273,3.2508,3.5889,25.8439,2.7271,2.7299,2.7285,3.2459,3.2491,3.2475,1.1929,1.3235,105.42,-0.0011999999999998678,0.0032999999999998586,0.005042451225440642,0.010099945369379859,-0.005392378612103066,-0.004607292046397982
2020-08-19,2.7285,3.2581,3.5987,25.871,2.7225,2.7252,2.72385,3.25,3.2532,3.2516,1.1836,1.3098,106.1,0.004649999999999821,0.006500000000000394,-0.00782667576184562,-0.01040528888320258,0.006429674192876433,-0.001705686952370833
2020-08-20,2.7285,3.2581,3.5987,25.871,2.7225,2.7252,2.72385,3.25,3.2532,3.2516,1.1859,1.3212,105.79,0.004649999999999821,0.006500000000000394,0.0019413384446949067,0.008665960732681222,-0.002926048621254118,0.0
2020-08-21,2.7441,3.241,3.6068,25.9582,2.7428,2.7456,2.7442,3.2365,3.2398,3.23815,1.1795,1.3087,105.78,-0.00010000000000021103,0.002850000000000019,-0.005411360123019765,-0.009506136455199599,-9.45313608493592e-05,0.007443272813159263
2020-08-24,2.7483,3.2483,3.5943,25.914,2.7396,2.7423,2.74095,3.2413,3.2446,3.24295,1.1787,1.3063,105.97,0.007349999999999746,0.005349999999999966,-0.0006784836152058937,-0.001835564568917314,0.00179456954891144,-0.0011850178683618928
2020-08-25,2.7475,3.2473,3.6011,25.7576,2.742,2.7447,2.74335,3.2424,3.2457,3.24405,1.1833,1.315,106.36,0.004150000000000098,0.003249999999999975,0.0038950091579893487,0.006637952119347312,0.0036735311880740085,0.0008752256999813302
2020-08-26,2.7465,3.2321,3.6083,25.8164,2.7431,2.7458,2.74445,3.2403,3.2435,3.2419,1.1829,1.3208,105.98,0.0020500000000001073,-0.009799999999999809,-0.0003380948388219396,0.004400947994053328,-0.0035791693102025235,0.00040088925060377534
2020-08-27,2.7511,3.2479,3.6172,25.8642,2.7443,2.747,2.74565,3.2379,3.2412,3.23955,1.1821,1.3198,106.55,0.005450000000000177,0.00835000000000008,-0.0006765327953600353,-0.0007574036565969333,0.005363961480009394,0.0004371505142384269
2020-08-28,2.7423,3.2612,3.6278,25.8841,2.7272,2.73,2.7286,3.2461,3.2494,3.24775,1.1903,1.3349,105.34,0.013700000000000045,0.013450000000000184,0.006912858417502804,0.011376172712365351,-0.011421144489382584,-0.006229183954762796
2020-08-31,2.7346,3.255,3.631,25.7017,2.7234,2.7262,2.7248,3.2503,3.2536,3.25195,1.1936,1.3369,105.89,0.009799999999999809,0.003049999999999997,0.0027685742756623777,0.00149711832739019,0.005207605387119507,-0.0013936262203499972
2020-09-01,2.7322,3.2638,3.6495,25.644,2.721,2.7238,2.7224,3.2505,3.2538,3.25215,1.191,1.3381,105.95,0.009800000000000253,0.011649999999999938,-0.002180660094196235,0.0008971963218663004,0.0005664652719454821,-0.000881186721727989
2020-09-02,2.7403,3.2503,3.6435,25.7913,2.7378,2.7406,2.7392,3.2398,3.2431,3.24145,1.1853,1.3352,106.18,0.001100000000000101,0.008850000000000247,-0.0047973832698453844,-0.00216960396331789,0.0021684824412169235,0.006152062760726995
2020-09-03,2.7407,3.2428,3.6335,25.7343,2.7372,2.7399,2.73855,3.241,3.2442,3.2426,1.1849,1.328,106.17,0.0021499999999998742,0.00019999999999997797,-0.00033752426276043024,-0.0054070423112460575,-9.418413004347315e-05,-0.00023732371979390265
2020-09-04,2.7411,3.2449,3.62,25.7906,2.7434,2.7462,2.7448,3.2381,3.2414,3.23975,1.1838,1.3282,106.23,-0.0037000000000002586,0.005149999999999988,-0.0009287795660697096,0.00015059107023412954,0.0005649717664404363,0.002279629316610965
2020-09-07,2.745,3.2448,3.608,25.8068,2.741,2.7438,2.7424,3.2406,3.2438,3.2422,1.1817,1.3166,106.25,0.0026000000000001577,0.0026000000000001577,-0.0017755236116547557,-0.008771986072837024,0.00018825301260427807,-0.0008747631407792777
2020-09-08,2.7464,3.2431,3.5823,25.9241,2.7462,2.749,2.7476,3.2389,3.2422,3.24055,1.1779,1.2987,106.01,-0.0011999999999998678,0.0025500000000002743,-0.0032208876802310993,-0.01368889191773176,-0.0022613785195204628,0.0018943539362659134
2020-09-09,2.7516,3.2412,3.5632,25.8372,2.7435,2.7462,2.74485,3.2436,3.2469,3.24525,1.1802,1.3,106.17,0.006749999999999812,-0.004049999999999887,0.001950723658329545,0.001000500333583565,0.0015081537404757484,-0.0010013746979207205
2020-09-10,2.7421,3.2516,3.5376,25.7746,2.7368,2.7396,2.7382,3.2574,3.2606,3.259,1.1813,1.2803,106.13,0.0039000000000002366,-0.007400000000000073,0.0009316113314059293,-0.015269838997494789,-0.0003768252517506454,-0.002425658442150258
2020-09-11,2.7451,3.2579,3.5142,25.9063,2.7498,2.7525,2.75115,3.2559,3.2591,3.2575,1.1845,1.2793,106.14,-0.006050000000000111,0.00039999999999995595,0.002705217644365987,-0.0007813721291439479,9.421962601763312e-05,0.004718235865495801
2020-09-14,2.7481,3.2573,3.5333,25.9678,2.742,2.7448,2.7434,3.2573,3.2605,3.2589,1.1868,1.2844,105.72,0.0047000000000001485,-0.0016000000000002679,0.0019398648178265698,0.003978629892369495,-0.0039648876636606545,-0.0028209790208448826
2020-09-15,2.7431,3.2579,3.5377,26.0501,2.7447,2.7475,2.7461,3.2542,3.2574,3.2558,1.1845,1.2886,105.43,-0.0030000000000001137,0.0020999999999999908,-0.0019398648178265698,0.0032646744891831614,-0.0027468641472294664,0.0009836962265137306
2020-09-16,2.7464,3.2573,3.5641,26.1868,2.7481,2.7509,2.7495,3.2477,3.251,3.24935,1.1814,1.2965,104.94,-0.0030999999999998806,0.00794999999999968,-0.0026205687257053745,0.006111968274177038,-0.004658467330292737,0.0012373536770491356
2020-09-17,2.7526,3.2489,3.5501,26.2536,2.7496,2.7524,2.751,3.2476,3.2508,3.2492,1.1847,1.2972,104.73,0.0016000000000002679,-0.000300000000000189,0.002789402087578635,0.0005397694544437837,-0.0020031484735110183,0.0005454049767050773
2020-09-18,2.7481,3.2557,3.5533,26.2872,2.7441,2.7468,2.74545,3.2499,3.2532,3.25155,1.1837,1.2915,104.55,0.002650000000000041,0.004150000000000098,-0.0008444520008656087,-0.0044037618972676,-0.0017201839104119543,-0.002019485990493619
2020-09-21,2.7536,3.245,3.5376,26.3792,2.7588,2.7616,2.7602,3.2422,3.2454,3.2438,1.1769,1.2814,104.64,-0.006600000000000161,0.001200000000000312,-0.00576126307623126,-0.007851103330973996,0.0008604618342458181,0.005358144919858976
2020-09-22,2.7645,3.2468,3.5292,26.3652,2.7628,2.7655,2.76415,3.241,3.2443,3.24265,1.1706,1.2731,104.91,0.0003500000000000725,0.004150000000000098,-0.005367425026496037,-0.006498359137321635,0.0025769520345058083,0.0014300327362108955
2020-09-23,2.7732,3.238,3.5302,26.3498,2.7716,2.7743,2.77295,3.2362,3.2395,3.23785,1.1659,1.2722,105.37,0.00025000000000030553,0.0001500000000000945,-0.004023116917874936,-0.0007071858228957506,0.004375125868041785,0.00317856184972376
2020-09-24,2.7743,3.2355,3.5434,26.3731,2.7788,2.7815,2.78015,3.2374,3.2406,3.239,1.1672,1.2749,105.4,-0.005849999999999689,-0.0034999999999998366,0.0011143972693302417,0.00212005889937264,0.0002846704958257007,0.002593147623723091
2020-09-25,2.7772,3.2361,3.5362,26.3462,2.7836,2.7863,2.78495,3.2358,3.239,3.2374,1.163,1.2745,105.6,-0.007749999999999702,-0.0013000000000000789,-0.0036048446899114295,-0.00031379932790639997,0.0018957351648989373,0.0017250368152594842
2020-09-28,2.7773,3.2436,3.5725,26.2942,2.7739,2.7766,2.77525,3.2379,3.2412,3.23955,1.1664,1.2827,105.49,0.002049999999999663,0.004049999999999887,0.0029192087357293173,0.0064132864896348785,-0.001042209578443476,-0.0034890866661003717
2020-09-29,2.7764,3.25,3.5578,26.202,2.767,2.7698,2.7684,3.2443,3.2476,3.24595,1.1742,1.2861,105.64,0.008000000000000007,0.004049999999999887,0.006664982375691686,0.0026471519662361054,0.0014209257352142401,-0.002471297245048243
2020-09-30,2.7756,3.2493,3.5671,26.1961,2.768,2.7707,2.76935,3.2429,3.2462,3.24455,1.1718,1.2916,105.45,0.006249999999999645,0.004750000000000032,-0.0020460365193972485,0.004267376612079099,-0.0018001805041478747,0.0003430996376936335
2020-10-01,2.766,3.248,3.5606,26.1697,2.766,2.7687,2.76735,3.2452,3.2484,3.2468,1.1747,1.2889,105.5,-0.0013499999999999623,0.001200000000000312,0.0024717677191521403,-0.002092618473386376,0.0004740459913374906,-0.0007224520335180618
2020-10-02,2.7678,3.2474,3.5799,26.2662,2.767,2.7697,2.76835,3.2413,3.2445,3.2429,1.1713,1.2931,105.33,-0.0005500000000000504,0.0044999999999997264,-0.00289855275401138,0.003253294891072067,-0.0016126740676707385,0.0003612912588752959
2020-10-05,2.765,3.248,3.5778,26.1189,2.7567,2.7594,2.75805,3.2492,3.2524,3.2508,1.1781,1.2977,105.72,0.006950000000000234,-0.0027999999999996916,0.005788728176244595,0.0035510304413789995,0.003695810887637485,-0.003727566562799156
2020-10-06,2.76,3.2508,3.5723,26.0837,2.7556,2.7583,2.75695,3.2507,3.254,3.25235,1.1734,1.2877,105.62,0.003049999999999997,-0.0015499999999999403,-0.003997453760314074,-0.007735785463446665,-0.0009463424573006307,-0.00039891206331366114
2020-10-07,2.762,3.2515,3.5542,26.0631,2.7615,2.7642,2.76285,3.2497,3.2529,3.2513,1.176,1.2918,105.96,-0.0008499999999997954,0.00019999999999997797,0.0022133319668126705,0.00317891331863418,0.0032139171250813448,0.00213775942857497
2020-10-08,2.7633,3.2507,3.5718,26.0859,2.7647,2.7674,2.76605,3.2457,3.249,3.24735,1.1758,1.2933,106.01,-0.002749999999999808,0.003350000000000186,-0.000170082490417639,0.0011604968228261514,0.0004717648811372044,0.0011575540730761613
2020-10-09,2.7575,3.253,3.5721,26.0498,2.756,2.7588,2.7574,3.2527,3.2559,3.2543,1.1824,1.3046,105.59,9.999999999976694e-05,-0.0013000000000000789,0.005597504225782701,0.008699388940797081,-0.003969759466582623,-0.0031321029687689794
2020-10-12,2.7555,3.2586,3.5884,26.122,2.7522,2.7549,2.75355,3.2521,3.2554,3.25375,1.1813,1.3064,105.3,0.0019499999999998963,0.004849999999999799,-0.0009307442394629883,0.0013787822942597505,-0.002750250678493771,-0.0013972184927595332
2020-10-13,2.7572,3.2497,3.5829,26.1421,2.7602,2.7629,2.76155,3.248,3.2513,3.24965,1.1744,1.2934,105.47,-0.004350000000000076,4.999999999988347e-05,-0.005858148094223026,-0.01000085264376288,0.0016131331485933487,0.0029011280343160806
2020-10-14,2.7683,3.2503,3.5964,26.2369,2.7605,2.7632,2.76185,3.2452,3.2485,3.24685,1.1746,1.3011,105.15,0.006450000000000067,0.003450000000000397,0.000170285228167949,0.005935650496937672,-0.003038650139814081,0.00010862874327211003
2020-10-15,2.7683,3.2503,3.5964,26.2369,2.7605,2.7632,2.76185,3.2452,3.2485,3.24685,1.1706,1.2914,105.44,,0.003450000000000397,-0.003411226231298581,-0.007483159317063448,0.002754168605488161,
2020-10-16,2.7744,3.2455,3.5689,26.2566,2.7652,2.7679,2.76655,3.2453,3.2486,3.24695,1.1718,1.2913,105.4,0.007849999999999913,-0.0014500000000001734,0.001024590253567631,-7.743833976087133e-05,-0.0003794346469350174,
2020-10-19,2.7642,3.2484,3.5838,26.1784,2.7588,2.7615,2.76015,3.2482,3.2514,3.2498,1.1766,1.2947,105.42,0.004050000000000331,-0.0013999999999998458,0.0040878953196674395,0.0026295452119957097,0.0001897353197986007,-0.002316030492264254
2020-10-20,2.7552,3.2499,3.5693,26.0603,2.7526,2.7553,2.75395,3.2524,3.2557,3.25405,1.1821,1.2944,105.49,0.0012499999999997513,-0.004150000000000098,0.004663594325975545,-0.00023174076037429936,0.0006637902666568607,-0.0022487813470164486
2020-10-21,2.7458,3.2534,3.6008,26.2271,2.7404,2.7432,2.7418,3.2537,3.2569,3.2553,1.1861,1.3144,104.56,0.0040000000000000036,-0.0019000000000000128,0.003378096278898818,0.015333020418831056,-0.008855092377751284,-0.004421605711676602
2020-10-22,2.7487,3.2563,3.5941,26.2209,2.7488,2.7516,2.7502,3.2497,3.2529,3.2513,1.1816,1.3081,104.82,-0.0015000000000000568,0.004999999999999893,-0.003801161818060006,-0.004804585028876929,0.002483524058053632,0.003058997287044507
2020-10-23,2.7463,3.2513,3.5829,26.2289,2.7489,2.7516,2.75025,3.2519,3.2551,3.2535,1.1859,1.304,104.69,-0.003949999999999676,-0.0021999999999997577,0.003632527753579473,-0.0031392392075830777,-0.0012409910427564341,1.8180330700667824e-05
2020-10-26,2.75,3.2478,3.579,26.2086,2.7511,2.7538,2.75245,3.2513,3.2545,3.2529,1.1808,1.3023,104.82,-0.0024500000000000632,-0.0051000000000001044,-0.004309805124541377,-0.001304531512940743,0.0012409910427564341,0.0007996075080298759
2020-10-27,2.7514,3.2546,3.5845,26.278,2.749,2.7518,2.7504,3.251,3.2542,3.2526,1.1795,1.3043,104.4,0.0009999999999998899,0.0019999999999997797,-0.001101554998478388,0.0015345664025798733,-0.004014917925481143,-0.0007450684989902534
2020-10-28,2.7612,3.2453,3.5874,26.4874,2.7617,2.7644,2.76305,3.2411,3.2443,3.2427,1.1744,1.2981,104.29,-0.0018499999999996852,0.0025999999999997137,-0.004333240987478504,-0.004764841477288617,-0.0010541953154170614,0.0045887864032641
2020-10-29,2.7612,3.2453,3.5874,26.4874,2.7617,2.7644,2.76305,3.2411,3.2443,3.2427,1.1674,1.2926,104.61,-0.0018499999999996852,0.0025999999999997137,-0.005978325090560566,-0.004245963070153791,0.003063669222547638,0.0
2020-10-30,2.7741,3.2405,3.5899,26.5017,2.7695,2.7723,2.7709,3.2362,3.2394,3.2378,1.1647,1.2941,104.64,0.0031999999999996476,0.0026999999999999247,-0.00231551066108443,0.0011597789988294083,0.0002867383532194623,0.0028370351250863735
2020-11-02,2.7774,3.2304,3.5894,26.5345,2.7785,2.7813,2.7799,3.2318,3.2351,3.23345,1.164,1.2912,104.71,-0.0024999999999999467,-0.003049999999999997,-0.0006011938172231501,-0.002243454311940174,0.0006687365904820552,0.003242778657746026
2020-11-03,2.766,3.235,3.5979,26.4403,2.7671,2.7698,2.76845,3.2384,3.2417,3.24005,1.1711,1.3058,104.46,-0.0024500000000000632,-0.005050000000000221,0.006081128756708548,0.011243861236848895,-0.002390401291218147,-0.004127359036222522
2020-11-04,2.7671,3.2351,3.5955,26.4944,2.7637,2.7665,2.7651,3.2399,3.2432,3.24155,1.1722,1.2985,104.48,0.002000000000000224,-0.006450000000000067,0.000938846994237158,-0.005606127649730064,0.00019144251996827677,-0.0012107961107303833
2020-11-05,2.7522,3.2471,3.5953,26.4888,2.7462,2.7489,2.74755,3.2498,3.2531,3.25145,1.1821,1.3142,103.47,0.004650000000000265,-0.004350000000000076,0.008410192714002424,0.012018363360964401,-0.009713949911261288,-0.006367195193392572
2020-11-06,2.7431,3.2498,3.5961,26.518,2.7387,2.7415,2.7401,3.2535,3.2568,3.25515,1.1872,1.3156,103.33,0.0030000000000001137,-0.005349999999999966,0.0043050756567848125,0.001064719851134488,-0.001353965390595846,-0.002715189407830554
2020-11-09,2.7365,3.2514,3.6105,26.1047,2.7387,2.7415,2.7401,3.2572,3.2604,3.2588,1.1813,1.3163,105.36,-0.0036000000000000476,-0.007400000000000073,-0.004982066458641771,0.0005319351164600472,0.019455307208762207,0.0
2020-11-10,2.7477,3.2471,3.6428,26.1219,2.7497,2.7524,2.75105,3.2474,3.2506,3.249,1.1814,1.3271,105.28,-0.003350000000000186,-0.0019000000000000128,8.464891866061253e-05,0.0081713400118415,-0.0007595898580188276,0.003988240901917184
2020-11-11,2.7526,3.2451,3.6505,26.1345,2.7573,2.76,2.75865,3.2421,3.2454,3.24375,1.1777,1.3221,105.42,-0.006049999999999667,0.0013499999999999623,-0.003136792025632107,-0.003774728927152471,0.0013289038500534645,0.0027587726446773875
2020-11-12,2.7547,3.2515,3.6256,26.1495,2.7502,2.753,2.7516,3.2486,3.2518,3.2502,1.1804,1.3114,105.12,0.0031000000000003247,0.0013000000000000789,0.00228998022128149,-0.008126112686532128,-0.0028498166907597877,-0.002558868961240801
2020-11-13,2.752,3.2496,3.6172,26.2363,2.7491,2.7519,2.7505,3.2489,3.2522,3.25055,1.1832,1.3186,104.62,0.0014999999999996128,-0.0009500000000000064,0.002369268327805818,0.005475298849680343,-0.004767816793835422,-0.0003998473363460153
2020-11-16,2.7463,3.2492,3.6224,26.2154,2.7484,2.7511,2.74975,3.249,3.2523,3.25065,1.1853,1.3191,104.56,-0.003449999999999953,-0.0014499999999997293,0.0017732746888647066,0.00037911817567481965,-0.000573668626499213,-0.0002727148782868394
2020-11-17,2.7389,3.2538,3.6309,26.3013,2.7375,2.7403,2.7389,3.2555,3.2588,3.25715,1.1861,1.3241,104.17,0.0,-0.003350000000000186,0.0006747069497752556,0.003783297490837112,-0.003736889319609027,-0.003953618515706303
2020-11-18,2.7386,3.2525,3.6401,26.3806,2.7414,2.7442,2.7428,3.2515,3.2547,3.2531,1.1852,1.3269,103.83,-0.0041999999999999815,-0.0005999999999999339,-0.0007590773358198133,0.0021124111966795422,-0.003269233680994965,0.0014229164886896406
2020-11-19,2.745,3.2513,3.629,26.4125,2.7478,2.7505,2.74915,3.2487,3.2519,3.2503,1.1873,1.3261,103.72,-0.004150000000000098,0.0009999999999998899,0.0017702849723363612,-0.0006030908588374184,-0.001059985644898731,0.0023124765628761423
2020-11-20,2.7445,3.254,3.6396,26.4005,2.7399,2.7427,2.7413,3.252,3.2553,3.25365,1.1853,1.3282,103.85,0.0032000000000000917,0.0003500000000000725,-0.0016859145862918035,0.0015823384230599924,0.001252589651658198,-0.002859512553250676
2020-11-23,2.7429,3.2549,3.6611,26.3712,2.7358,2.7386,2.7372,3.2543,3.2575,3.2559,1.184,1.3323,104.54,0.005700000000000038,-0.0009999999999998899,-0.0010973706415038365,0.0030821298595529734,0.006622222962654689,-0.0014967603414921538
2020-11-24,2.7412,3.2525,3.6515,26.2158,2.7438,2.7466,2.7452,3.2527,3.2559,3.2543,1.1888,1.3356,104.43,-0.0040000000000000036,-0.0018000000000002458,0.004045858519543866,0.002473857103333088,-0.0010527827933186629,0.0029184319561368355
2020-11-25,2.7382,3.2556,3.6501,26.2153,2.7368,2.7396,2.7382,3.2567,3.26,3.25835,1.1913,1.3382,104.45,0.0,-0.0027500000000002522,0.0021007528418207078,0.0019447982792172303,0.00019149751111680047,-0.0025531618348240137
2020-11-26,2.7349,3.2592,3.6488,26.2488,2.7368,2.7395,2.73815,3.2565,3.2597,3.2581,1.1913,1.3355,104.25,-0.003249999999999975,0.0010999999999996568,0.0,-0.002019673798701105,-0.001916627323663711,-1.8260337633968504e-05
2020-11-27,2.7353,3.2625,3.649,26.2393,2.7334,2.7362,2.7348,3.2629,3.2661,3.2645,1.1962,1.3314,104.1,0.000500000000000167,-0.0019999999999997797,0.004104717805141073,-0.0030747333834123536,-0.0014398850579873113,-0.0012242028223827806
2020-11-30,2.7289,3.2751,3.6436,26.1645,2.7256,2.7284,2.727,3.2689,3.2721,3.2705,1.1928,1.3321,104.27,0.0019000000000000128,0.0045999999999999375,-0.0028463811599278577,0.000525624190813978,0.0016317131805783092,-0.002856203194050444
2020-12-01,2.7347,3.2747,3.6395,26.1159,2.7259,2.7287,2.7273,3.2681,3.2713,3.2697,1.207,1.3415,104.3,0.007400000000000073,0.0050000000000003375,0.011834457647002833,0.007031746508261605,0.00028767320522504747,0.00011000495033375302
2020-12-02,2.7263,3.2884,3.6152,25.9826,2.7173,2.7201,2.7187,3.279,3.2822,3.2806,1.2115,1.3363,104.4,0.007600000000000051,0.007800000000000029,0.003721319159048886,-0.0038837900786634627,0.0009583134418118533,-0.003158283932638506
2020-12-03,2.7253,3.3062,3.6398,25.9878,2.7042,2.707,2.7056,3.2854,3.2887,3.28705,1.214,1.3452,103.83,0.01969999999999983,0.019150000000000222,0.002061431362863103,0.006638100079099207,-0.005474729133176481,-0.004830125718967793
2020-12-04,2.7235,3.2963,3.6468,25.9956,2.7041,2.7069,2.7055,3.2847,3.2879,3.2863,1.212,1.3437,104.14,0.018000000000000238,0.009999999999999787,-0.0016488049901837998,-0.0011156979847504744,0.0029812014193906222,-3.696106152595302e-05
2020-12-07,2.7323,3.3041,3.6082,26.0245,2.7088,2.7116,2.7102,3.2867,3.2899,3.2883,1.2108,1.3376,104.06,0.02210000000000001,0.015800000000000036,-0.0009905894816960858,-0.004550039550926921,-0.0007684918725949785,0.0017356948058235844
2020-12-08,2.73,3.2949,3.617,26.0281,2.708,2.7108,2.7094,3.2839,3.2871,3.2855,1.2101,1.3353,104.15,0.02059999999999995,0.009400000000000297,-0.0005782973435568828,-0.001720977640518817,0.0008645118448233902,-0.0002952247419774068
2020-12-09,2.7306,3.3019,3.6381,26.0039,2.709,2.7118,2.7104,3.2827,3.2859,3.2843,1.2081,1.3396,104.21,0.020199999999999996,0.017599999999999838,-0.0016541232784886284,0.0032150762301311753,0.0005759262973548118,0.00036901731109917346
2020-12-10,2.7334,3.3015,3.6004,25.9709,2.7114,2.7142,2.7128,3.2837,3.287,3.28535,1.2136,1.3293,104.2,0.02059999999999995,0.016149999999999665,0.004542271508804346,-0.007718574046496007,-9.596468506956057e-05,0.0008850863536936648
2020-12-11,2.7324,3.31,3.5777,26.044,2.7094,2.7122,2.7108,3.2864,3.2896,3.288,1.2111,1.3223,104.01,0.021600000000000286,0.02200000000000024,-0.00206211150731761,-0.005279843310776244,-0.0018250809542248447,-0.0007375175494710451
2020-12-14,2.7314,3.3152,3.6209,26.0929,2.7017,2.7045,2.7031,3.2892,3.2924,3.2908,1.2143,1.3322,104.03,0.02829999999999977,0.024399999999999977,0.0026387415327683295,0.007459066416301896,0.0001922707177621774,-0.0028445317393951397
2020-12-15,2.7284,3.2911,3.6202,26.0603,2.7051,2.7079,2.7065,3.2855,3.2887,3.2871,1.2151,1.3461,103.66,0.02190000000000003,0.0040000000000000036,0.0006585988547929134,0.010379811670968297,-0.0035630063212428453,0.0012570247144699787
2020-12-16,2.7273,3.3083,3.6462,26.0643,2.6957,2.6983,2.697,3.285,3.2882,3.2866,1.2197,1.3507,103.48,0.030299999999999994,0.021700000000000053,0.00377854893462648,0.003411453916671081,-0.001737955443732453,-0.003516243097302696
2020-12-17,2.7321,3.3224,3.6524,26.0774,2.6861,2.6887,2.6874,3.2904,3.2936,3.292,1.2266,1.3582,103.1,0.044700000000000184,0.030400000000000205,0.005641187342690673,0.005537317112972617,-0.0036789662949141544,-0.0035658606984206864
2020-12-18,2.7223,3.2999,3.6299,26.0048,2.6846,2.6872,2.6859,3.2888,3.292,3.2904,1.2255,1.352,103.31,0.03639999999999999,0.009500000000000064,-0.0008971902237159823,-0.0045753160767816325,0.0020347858384397455,-0.0005583161330892095
2020-12-21,2.7234,3.3103,3.587,26.0143,2.693,2.6956,2.6943,3.2885,3.2917,3.2901,1.2242,1.3463,103.3,0.02909999999999968,0.020199999999999996,-0.0010613545511978795,-0.0042248886177203016,-9.680073576134873e-05,0.003122563036793702
2020-12-22,2.7181,3.3258,3.6008,25.9883,2.6894,2.692,2.6907,3.2893,3.2925,3.2909,1.2161,1.336,103.63,0.02740000000000009,0.03489999999999993,-0.0066385524300155985,-0.0076800138885980695,0.0031894870705331257,-0.001337047552946613
2020-12-23,2.7171,3.3087,3.6386,26.0265,2.6955,2.6981,2.6968,3.2834,3.2866,3.285,1.2185,1.3492,103.55,0.020299999999999763,0.023699999999999832,0.0019715770783070297,0.009831749090904063,-0.0007722753545325034,0.0022645021277838406
2020-12-24,2.7159,3.31,3.6583,25.9656,2.6925,2.6951,2.6938,3.2817,3.2849,3.2833,1.2186,1.3555,103.63,0.02210000000000001,0.026699999999999946,8.20647491330817e-05,0.00465856575122503,0.0007722753545325034,-0.0011130487551365142
2020-12-25,2.7109,3.3036,3.6514,26.043,2.6948,2.6974,2.6961,3.2801,3.2833,3.2817,1.2204,1.3548,103.48,0.014800000000000146,0.02190000000000003,0.0014760150281205864,-0.0005165479951035334,-0.001448505878297368,0.0008534481677229255
2020-12-28,2.7096,3.3159,3.6332,25.9522,2.6893,2.6919,2.6906,3.2864,3.2896,3.288,1.2214,1.3449,103.78,0.019000000000000128,0.027900000000000258,0.0008190679465198969,-0.0073341811141131585,0.002894916621765553,-0.002042067280994986
2020-12-29,2.704,3.3085,3.6273,25.898,2.6842,2.6868,2.6855,3.2907,3.2939,3.2923,1.2247,1.35,103.56,0.01849999999999996,0.016199999999999992,0.002698174238207174,0.0037849316029717195,-0.0021221190562572545,-0.0018972867059283693
2020-12-30,2.7031,3.3132,3.6402,25.9912,2.678,2.6806,2.6793,3.2918,3.295,3.2934,1.2295,1.3622,103.17,0.023800000000000043,0.01980000000000004,0.003911666629005689,0.008996447374742866,-0.003773041771052199,-0.0023113639875640413
2020-12-31,2.7047,3.3256,3.71,25.9865,2.6785,2.6812,2.67985,3.2902,3.2934,3.2918,1.2213,1.3673,103.24,0.024849999999999817,0.033800000000000274,-0.006691717479204384,0.003736952507817859,0.0006782617381286826,0.00020525643131141802
2021-01-01,2.7047,3.3256,3.71,25.9865,2.6785,2.6812,2.67985,3.2902,3.2934,3.2918,,,,,0.033800000000000274,,,,
2021-01-04,2.7046,3.3196,3.6484,25.9939,2.6762,2.6788,2.6775,3.2919,3.2951,3.2935,1.2248,1.3569,103.1,0.027099999999999902,0.026100000000000012,,,,
2021-01-05,2.7012,3.3155,3.6393,26.0555,2.6815,2.6841,2.6828,3.289,3.2922,3.2906,1.2294,1.3624,102.72,0.018400000000000194,0.024900000000000144,0.0037486801294350225,0.004045164196571416,-0.0036925510812633178,0.0019775019036782915
2021-01-06,2.6902,3.3186,3.628,25.9444,2.6781,2.6807,2.6794,3.2936,3.2968,3.2952,1.2325,1.3607,103.04,0.010800000000000143,0.023400000000000087,0.002518381443936013,-0.001248577151665764,0.003110422414392744,-0.0012681363826967385
2021-01-07,2.6989,3.3197,3.6475,25.8911,2.6811,2.6838,2.68245,3.2904,3.2936,3.292,1.227,1.3563,103.8,0.016450000000000298,0.02770000000000028,-0.004472461205933614,-0.0032388692281435927,0.007348708375744195,0.0011376671592694398
